SCO,(Recircul.),SCO:(Recircul.),0
SCO,AlimSO~0,SCO:AlimSO~0,0
SCO,AlimSOR_,SCO:AlimSOR_,0
SCO,AlimSOR1,SCO:AlimSOR1,0
SCO,bm1000,SCO:bm1000,0
SCO,bm1001,SCO:bm1001,0
SCO,bm1002,SCO:bm1002,0
SCO,bm1003,SCO:bm1003,0
SCO,bm1004,SCO:bm1004,0
SCO,bm1005,SCO:bm1005,0
SCO,bm1006,SCO:bm1006,0
SCO,bm1007,SCO:bm1007,0
SCO,bm1008,SCO:bm1008,0
SCO,bm1009,SCO:bm1009,0
SCO,bm1010,SCO:bm1010,0
SCO,bm1011,SCO:bm1011,0
SCO,bm1012,SCO:bm1012,0
SCO,bm1013,SCO:bm1013,0
SCO,bm1014,SCO:bm1014,0
SCO,bm1015,SCO:bm1015,0
SCO,bm1016,SCO:bm1016,0
SCO,bm1017,SCO:bm1017,0
SCO,bm1018,SCO:bm1018,0
SCO,bm1019,SCO:bm1019,0
SCO,bm1020,SCO:bm1020,0
SCO,bm1021,SCO:bm1021,0
SCO,bm1022,SCO:bm1022,0
SCO,bm1023,SCO:bm1023,0
SCO,bm1024,SCO:bm1024,0
SCO,bm1025,SCO:bm1025,0
SCO,bm1026,SCO:bm1026,0
SCO,bm1027,SCO:bm1027,0
SCO,bm1028,SCO:bm1028,0
SCO,bm1029,SCO:bm1029,0
SCO,bm1030,SCO:bm1030,0
SCO,bm1031,SCO:bm1031,0
SCO,bm1032,SCO:bm1032,0
SCO,bm1033,SCO:bm1033,0
SCO,bm1034,SCO:bm1034,0
SCO,bm1035,SCO:bm1035,0
SCO,bm1036,SCO:bm1036,0
SCO,bm1037,SCO:bm1037,0
SCO,bm1038,SCO:bm1038,0
SCO,bm1039,SCO:bm1039,0
SCO,bm1040,SCO:bm1040,0
SCO,bm1041,SCO:bm1041,0
SCO,bm1042,SCO:bm1042,0
SCO,bm1043,SCO:bm1043,0
SCO,bm1044,SCO:bm1044,0
SCO,bm1045,SCO:bm1045,0
SCO,bm1046,SCO:bm1046,0
SCO,bm1047,SCO:bm1047,0
SCO,bm1048,SCO:bm1048,0
SCO,bm1049,SCO:bm1049,0
SCO,bm1050,SCO:bm1050,0
SCO,bm1051,SCO:bm1051,0
SCO,bm1052,SCO:bm1052,0
SCO,bm1053,SCO:bm1053,0
SCO,bm1054,SCO:bm1054,0
SCO,bm1055,SCO:bm1055,0
SCO,bm1056,SCO:bm1056,0
SCO,bm1057,SCO:bm1057,0
SCO,bm1058,SCO:bm1058,0
SCO,bm1059,SCO:bm1059,0
SCO,bm1060,SCO:bm1060,0
SCO,bm1061,SCO:bm1061,0
SCO,bm1062,SCO:bm1062,0
SCO,bm1063,SCO:bm1063,0
SCO,bm1064,SCO:bm1064,0
SCO,bm1065,SCO:bm1065,0
SCO,bm1066,SCO:bm1066,0
SCO,bm1067,SCO:bm1067,0
SCO,bm1068,SCO:bm1068,0
SCO,bm1069,SCO:bm1069,0
