IL,FE1-DJ,IL:0.00.00,0
IL,ACQ-B1,IL:ACQ-B1,0
IL,ACQ-DJ,IL:ACQ-DJ,0
IL,ACQ-SQ1,IL:ACQ-SQ1,0
IL,ACQ-SQ2,IL:ACQ-SQ2,0
IL,ACQ-U1,IL:ACQ-U1,0
IL,ACQMU1,IL:ACQMU1,0
IL,AP1-DJ,IL:AP1-DJ,0
IL,MsgPortU,IL:BrokerILPPC_PC.MsgPortUDP_Em21,0
IL,Broker~0,IL:BrokerILPPC_SCPPC,0
IL,CUL-B1,IL:CUL-B1,0
IL,CUL-B2,IL:CUL-B2,0
IL,CUL-B3,IL:CUL-B3,0
IL,CUL-B5,IL:CUL-B5,0
IL,CUL-DJ,IL:CUL-DJ,0
IL,CUL-SQ1,IL:CUL-SQ1,0
IL,CUL-SQ2,IL:CUL-SQ2,0
IL,CUL-U1,IL:CUL-U1,0
IL,CULMU1,IL:CULMU1,0
IL,DBGU,IL:DBGU,0
IL,Decisi~1,IL:DecisionPlanT2K,0
IL,EventMed,IL:EventMediator,0
IL,BrokerIL,IL:EventMediator.BrokerILPPC_PC,0
IL,ExplPlan,IL:ExplPlan,0
IL,EXT-B1,IL:EXT-B1,0
IL,EXT-SQ1,IL:EXT-SQ1,0
IL,EXT-SQ2,IL:EXT-SQ2,0
IL,FE1-SQ5,IL:FE1-SQ5,0
IL,FE1-U1,IL:FE1-U1,0
IL,FE1-U2,IL:FE1-U2,0
IL,FE1-U3,IL:FE1-U3,0
IL,FE1MFE,IL:FE1MFE,0
IL,FE1MU1,IL:FE1MU1,0
IL,FE1MU2,IL:FE1MU2,0
IL,FE1MU3,IL:FE1MU3,0
IL,FE2-DJ,IL:FE2-DJ,0
IL,FE2-SQ5,IL:FE2-SQ5,0
IL,FE2-SQ6,IL:FE2-SQ6,0
IL,FE2-U1,IL:FE2-U1,0
IL,FE2-U2,IL:FE2-U2,0
IL,FE2-U3,IL:FE2-U3,0
IL,FE2MFE,IL:FE2MFE,0
IL,FE2MU1,IL:FE2MU1,0
IL,FE2MU2,IL:FE2MU2,0
IL,FE2MU3,IL:FE2MU3,0
IL,IL__VAR1,IL:IL__VAR1,0
IL,IL__VAR2,IL:IL__VAR2,0
IL,ACQ-U1~0,IL:IL__VAR2.ACQ-U1,0
IL,ACQMU1~0,IL:IL__VAR2.ACQMU1,0
IL,CUL-U1~0,IL:IL__VAR2.CUL-U1,0
IL,CULMU1~0,IL:IL__VAR2.CULMU1,0
IL,FE1-U1~0,IL:IL__VAR2.FE1-U1,0
IL,FE1-U2~0,IL:IL__VAR2.FE1-U2,0
IL,FE1-U3~0,IL:IL__VAR2.FE1-U3,0
IL,FE1MU1~0,IL:IL__VAR2.FE1MU1,0
IL,FE1MU2~0,IL:IL__VAR2.FE1MU2,0
IL,FE1MU3~0,IL:IL__VAR2.FE1MU3,0
IL,FE2-U1~0,IL:IL__VAR2.FE2-U1,0
IL,FE2-U2~0,IL:IL__VAR2.FE2-U2,0
IL,FE2-U3~0,IL:IL__VAR2.FE2-U3,0
IL,FE2MU1~0,IL:IL__VAR2.FE2MU1,0
IL,FE2MU2~0,IL:IL__VAR2.FE2MU2,0
IL,FE2MU3~0,IL:IL__VAR2.FE2MU3,0
IL,INJ-U1~0,IL:IL__VAR2.INJ-U1,0
IL,INJ-U2~0,IL:IL__VAR2.INJ-U2,0
IL,INJMU1~0,IL:IL__VAR2.INJMU1,0
IL,INJMU2~0,IL:IL__VAR2.INJMU2,0
IL,MER-U1~0,IL:IL__VAR2.MER-U1,0
IL,MERMU1~0,IL:IL__VAR2.MERMU1,0
IL,IL1_____,IL:IL1_____,0
IL,IL1_BTR_,IL:IL1_____.IL1_BTR_,0
IL,IL1_BTV_,IL:IL1_____.IL1_BTV_,0
IL,IL1_CPNL,IL:IL1_____.IL1_CPNL,0
IL,FE11OffB,IL:IL1_____.IL1_CPNL.FE11OffB,0
IL,FE11On_B,IL:IL1_____.IL1_CPNL.FE11On_B,0
IL,FE11SelB,IL:IL1_____.IL1_CPNL.FE11SelB,0
IL,FE12OffB,IL:IL1_____.IL1_CPNL.FE12OffB,0
IL,FE12On_B,IL:IL1_____.IL1_CPNL.FE12On_B,0
IL,IL1SuspB,IL:IL1_____.IL1_CPNL.IL1SuspB,0
IL,IL1_CULP,IL:IL1_____.IL1_CULP,0
IL,IL1_CPPS,IL:IL1_____.IL1_CULP.IL1_CPPS,0
IL,IL1_MPDP,IL:IL1_____.IL1_CULP.IL1_MPDP,0
IL,IL1_CVR_,IL:IL1_____.IL1_CVR_,0
IL,IL1_MAIN,IL:IL1_____.IL1_CVR_.IL1_MAIN,0
IL,IL1_MASC,IL:IL1_____.IL1_CVR_.IL1_MASC,0
IL,IL1_MERG,IL:IL1_____.IL1_CVR_.IL1_MERG,0
IL,IL1_MESC,IL:IL1_____.IL1_CVR_.IL1_MESC,0
IL,IL1_ECAB,IL:IL1_____.IL1_ECAB,0
IL,IL1_ETQ_,IL:IL1_____.IL1_ETQ_,0
IL,IL1_ILS_,IL:IL1_____.IL1_ILS_,0
IL,IL1ILS_R,IL:IL1_____.IL1_ILS_.IL1ILS_R,0
IL,IL1_INJ_,IL:IL1_____.IL1_INJ_,0
IL,IL1_ACC_,IL:IL1_____.IL1_INJ_.IL1_ACC_,0
IL,IL1_MCAR,IL:IL1_____.IL1_INJ_.IL1_MCAR,0
IL,IL1INJ_F,IL:IL1_____.IL1_INJ_.IL1INJ_F,0
IL,IL1_LAQ_,IL:IL1_____.IL1_LAQ_AG,0
IL,IL1_LM__,IL:IL1_____.IL1_LM__,0
IL,IL1_LBCR,IL:IL1_____.IL1_LM__.IL1_LBCR1,0
IL,IL1_LB~0,IL:IL1_____.IL1_LM__.IL1_LBCR2,0
IL,IL1_LBTV,IL:IL1_____.IL1_LM__.IL1_LBTV,0
IL,IL1_LHPT,IL:IL1_____.IL1_LM__.IL1_LHPT,0
IL,IL1_LOCR,IL:IL1_____.IL1_LM__.IL1_LOCR,0
IL,IL1_LPRN,IL:IL1_____.IL1_LM__.IL1_LPRN,0
IL,IL1_LTLS,IL:IL1_____.IL1_LM__.IL1_LTLS,0
IL,IL1_LVCD,IL:IL1_____.IL1_LM__.IL1_LVCD,0
IL,IL1_PRI1,IL:IL1_____.IL1_PRI1,0
IL,PrnPtcl1,IL:IL1_____.IL1_PRI1.PrnPtcl1,0
IL,IL1_THR1,IL:IL1_____.IL1_THR1,0
